"","target_word","comparison","mean_difference","bootstrap_se","bootstrap_me","lb","ub","significant","pvalue"
"74","1453","ah",0.0444001637515612,0.0419407436387872,0.0892517996186952,-0.044851635867134,0.133651963370256,0,0.289763600803962
"75","1453","ch",0.0617923614801839,0.0402381637425357,0.0856286325846581,-0.0238362711044742,0.147420994064842,0,0.124620430666522
"76","15214","ac",-0.0582447986584157,0.0297829622104816,0.0633794907919268,-0.121624289450342,0.00513469213351112,0,0.0505073935440941
"77","15214","ah",-0.0354312288938672,0.0383767687001819,0.0816674997358415,-0.117098728629709,0.0462362708419743,0,0.355878605047744
"78","15214","ch",0.0228135697645484,0.036222493942358,0.0770831056043293,-0.0542695358397809,0.0998966753688778,0,0.528813828691177
"79","1545","ac",0.0409978902898729,0.0361962491810278,0.0770272555650584,-0.0360293652751855,0.118025145854931,0,0.257358840837313
"80","1545","ah",0.0446138236031402,0.0395026077176374,0.0840633360913973,-0.0394495124882571,0.128677159694537,0,0.258733632602546
"81","1545","ch",0.00361593331326731,0.0326591890626985,0.069500231637222,-0.0658842983239547,0.0731161649504893,0,0.911840622090994
"82","1613","ac",-0.0492277089040726,0.039354985004773,0.0837491882808287,-0.132976897184901,0.034521479376756,0,0.210984332474873
"83","1613","ah",0.000900288368575275,0.04421984969374,0.0941018403971398,-0.0932015520285645,0.0950021287657151,0,0.983756693594238
"84","1613","ch",0.0501279972726479,0.0379098972149986,0.0806739760968205,-0.0305459788241726,0.130801973369468,0,0.186070554047041
"85","1646","ac",0.0113348613595008,0.0291670804712833,0.0620688665920044,-0.0507340052325036,0.0734037279515052,0,0.697558524096622
"86","1646","ah",0.00827099336311221,0.0303908727182418,0.0646731518507769,-0.0564021584876647,0.0729441452138891,0,0.785503716450025
"87","1646","ch",-0.00306386799638858,0.0337917852647793,0.071910447587316,-0.0749743155837046,0.0688465795909275,0,0.92775558902166
"88","1659","ac",7.95461237430573e-05,0.0353151102754401,0.0751521521163675,-0.0750726059926244,0.0752316982401105,0,0.998202792803359
"89","1659","ah",0.0462738991715014,0.0381179141227155,0.0811166454859173,-0.0348427463144159,0.127390544657419,0,0.224760232589594
"90","1659","ch",0.0461943530477583,0.0310681624814195,0.0661144551034694,-0.0199201020557111,0.112308808151228,0,0.137048857402025
"91","1845","ac",-0.0693125593592413,0.0345318887851977,0.0734854213567459,-0.142797980715987,0.00417286199750466,0,0.0447279025522995
"92","1845","ah",-0.030856590467738,0.0349947599055543,0.0744704320384626,-0.105327022506201,0.0436138415707246,0,0.377912619760545
"93","1845","ch",0.0384559688915033,0.0323600488288564,0.0688636476882413,-0.030407678796738,0.107319616579745,0,0.234684534711024
"94","21414","ac",-0.0365819981554523,0.0354805394199181,0.0755041928188691,-0.112086190974321,0.0389221946634168,0,0.302520175234537
