"","target_word","base_word","mean","bootstrap_se","bootstrap_me","lb","ub","significant","pvalue"
"59","confronting","caucasian",-0.044903340912424,0.03070155810312,0.0601739481513791,-0.105077289063803,0.0152706072389551,0,0.143583622814453
"60","confronting","hispanic",-0.057842997694388,0.0424507579037004,0.0832019566076819,-0.14104495430207,0.0253589589132939,0,0.173011617467474
"61","defensive","african_american",0.029830234288238,0.0344861610243682,0.0675916335728106,-0.0377613992845727,0.0974218678610486,0,0.387043483841689
"62","defensive","caucasian",0.0769880826352164,0.0386067549385074,0.0756678492394384,0.00132023339577804,0.152655931874655,1,0.0461344694800918
"63","defensive","hispanic",0.00573920037131757,0.048628255173624,0.0953096287713266,-0.089570428400009,0.101048829142644,0,0.906050284247655
"64","defensiveness","african_american",0.00232553685054881,0.0263849322555465,0.0517135169554003,-0.0493879801048515,0.0540390538059491,0,0.929766340845885
"65","defensiveness","caucasian",0.0686622341163456,0.0295847730715543,0.0579850897110368,0.0106771444053089,0.126647323827382,1,0.0202941862324697
"66","defensiveness","hispanic",-0.0213696721591987,0.0174284013510228,0.034159038956114,-0.0555287111153127,0.0127893667969153,0,0.220145733691543
"67","non_adherence","african_american",-0.0405804649810307,0.0463125436952068,0.090770917675043,-0.131351382656074,0.0501904526940123,0,0.380904719315835
"68","non_adherence","caucasian",-0.0552397380582988,0.0465501623363249,0.0912366416536898,-0.146476379711989,0.0359969035953909,0,0.235357330323444
"69","non_adherence","hispanic",0.0106605714885518,0.034428243542106,0.0674781173935015,-0.0568175459049497,0.0781386888820533,0,0.756830092104705
"70","non_adherent","african_american",0.0502890842501074,0.0270706727061332,0.0530575435412925,-0.00276845929118508,0.1033466277914,0,0.0632121766801617
"71","non_adherent","caucasian",0.0230405116337352,0.0319536031849621,0.0626279114188101,-0.0395873997850749,0.0856684230525452,0,0.470871704279103
"72","non_adherent","hispanic",0.0713817830197513,0.0268966267555877,0.0527164197465683,0.018665363273183,0.12409820276632,1,0.00795601685097402
"73","non_compliance","african_american",0.0758973639458418,0.0394912079868278,0.0774013453601631,-0.00150398141432129,0.153298709306005,0,0.0546208553109018
"74","non_compliance","caucasian",0.00356915109441616,0.0442447647968987,0.086718145506367,-0.0831489944119508,0.0902872966007832,0,0.93570572717504
"75","non_compliance","hispanic",-0.0494618482887745,0.0452720605851723,0.088731608252853,-0.138193456541627,0.0392697599640785,0,0.274592799019892
"76","non_compliant","african_american",0.046620982280001,0.0330647011485453,0.064805623410729,-0.018184641130728,0.11142660569073,0,0.158541882798351
"77","non_compliant","caucasian",0.0236363346357393,0.0311096140047878,0.0609737230223269,-0.0373373883865876,0.0846100576580663,0,0.447388557493581
"78","non_compliant","hispanic",-0.0806461237370968,0.0425275275132601,0.0833524222775261,-0.163998546014623,0.00270629854042929,0,0.0579167402482388
"79","nonadherence","african_american",0.0680726592428982,0.0316526768671185,0.0620381066738364,0.00603455256906185,0.130110765916735,1,0.0315067561574285
"80","nonadherence","caucasian",0.0954004723578692,0.0338570861496846,0.0663586694748517,0.0290418028830174,0.161759141832721,1,0.00483629265104124
"81","nonadherence","hispanic",0.0928296722471714,0.0394040241430898,0.0772304681664027,0.0155992040807686,0.170060140413574,1,0.0184807546839791
"82","nonadherent","african_american",0.0442113096825778,0.0412492252055204,0.0808469957930018,-0.0366356861104239,0.12505830547558,0,0.283805624408618
"83","nonadherent","caucasian",-0.0238862371770665,0.0347886729056111,0.0681845459649422,-0.0920707831420087,0.0442983087878757,0,0.492328770227374
"84","nonadherent","hispanic",-0.0767784669995308,0.0391815680299353,0.0767944621964791,-0.15357292919601,1.59951969483374e-05,0,0.0500477374702388
"85","noncompliance","african_american",0.120050304755569,0.0363514884455793,0.0712476081377594,0.0488026966178091,0.191297912893328,1,0.000958316546143978
"86","noncompliance","caucasian",0.104539199359715,0.0319803788300482,0.0626803907188416,0.0418588086408734,0.167219590078557,1,0.00107983884551732
"87","noncompliance","hispanic",0.0941299378871918,0.0378285269399701,0.0741425503905446,0.0199873874966471,0.168272488277736,1,0.0128343822577521
"88","noncompliant","african_american",0.155954727903008,0.0387093960196571,0.075869022061826,0.0800857058411825,0.231823749964834,1,5.60480395654928e-05
"89","noncompliant","caucasian",0.0462397575727664,0.0314209746060807,0.0615839785870658,-0.0153442210142994,0.107823736159832,0,0.141123324549613
"90","noncompliant","hispanic",0.00889517304603942,0.0375656807718052,0.0736273813674669,-0.0647322083214275,0.0825225544135064,0,0.812819802830631
"91","noncooperative","african_american",0.169248493388295,0.0321014757898336,0.0629177363986582,0.106330756989637,0.232166229786953,1,1.34727303313653e-07
"92","noncooperative","caucasian",0.199556693434715,0.0341056539245986,0.0668458533614003,0.132710840073315,0.266402546796116,1,4.88237650309031e-09
"93","noncooperative","hispanic",0.099948432482779,0.0385034618116015,0.0754653984308523,0.0244830340519268,0.175413830913631,1,0.00943628027723209
"94","resist","african_american",-0.044715525675565,0.0320863255884847,0.062888042549656,-0.107603568225221,0.018172516874091,0,0.16343821820511
"95","resist","caucasian",0.0342002622317523,0.0520720679452448,0.102059377773202,-0.0678591155414502,0.136259640004955,0,0.511317823283803
"96","resist","hispanic",-0.0490144607611001,0.0400336241320843,0.0784644614694988,-0.127478922230599,0.0294500007083988,0,0.220826881338323
"97","resistance","african_american",-0.021662236485281,0.0323719493789178,0.0634478548920326,-0.0851100913773136,0.0417856184067515,0,0.503389028589869
"98","resistance","caucasian",0.0268770736642182,0.0262139485584088,0.0513783950670668,-0.0245013214028486,0.078255468731285,0,0.305223235571551
"99","resistance","hispanic",-0.0275015575054567,0.0267192407182742,0.0523687495020735,-0.0798703070075302,0.0248671919966168,0,0.303348515742805
"100","resistances","african_american",-0.0206050888984464,0.0338981989985646,0.0664392491779584,-0.0870443380764048,0.045834160279512,0,0.543285620890082
"101","resistances","caucasian",0.0318686730759509,0.035116594360295,0.0688272602058806,-0.0369585871299297,0.100695933281832,0,0.364136975179794
"102","resistances","hispanic",0.000258737173862755,0.0381040637446173,0.0746825926040683,-0.0744238554302055,0.074941329777931,0,0.9945821839033
"103","resistant","african_american",0.0643481148406863,0.0223126361941891,0.0437319633407555,0.0206161514999308,0.108080078181442,1,0.00392744147190305
"104","resistant","caucasian",-0.00654254001274239,0.0244263305413164,0.0478747281354508,-0.0544172681481932,0.0413321881227084,0,0.788816440304802
"105","resistant","hispanic",0.0275639172294177,0.0273608950879749,0.0536263689572096,-0.0260624517277919,0.0811902861866273,0,0.313732908736682
"106","resisted","african_american",-0.0501177168218419,0.0306131214284506,0.0600006154541145,-0.110118332275956,0.00988289863227261,0,0.101602918110705
"107","resisted","caucasian",-0.0252238978631794,0.0390275777011834,0.0764926466981581,-0.101716544561337,0.0512687488349786,0,0.518078876423
"108","resisted","hispanic",-0.0661999824922532,0.0310524520769624,0.0608616877025022,-0.127061670194755,-0.00533829478975099,1,0.0330170280044879
"109","resisting","african_american",0.0469079322181642,0.035823667638044,0.0702130983646993,-0.0233051661465351,0.117121030582863,0,0.190394905076782
"110","resisting","caucasian",0.0702182890847325,0.0321739816424407,0.0630598452584367,0.00715844382629584,0.133278134343169,1,0.0290759185758542
"111","resisting","hispanic",-0.0415435979142785,0.037324886156806,0.0731554325943973,-0.114699030508676,0.0316118346801188,0,0.265696927431735
"112","resists","african_american",0.01409609279508,0.0322900646773252,0.0632873638260263,-0.0491912710309462,0.0773834566211063,0,0.662440761841673
"113","resists","caucasian",0.0247731772717088,0.0468405147402866,0.0918057219082792,-0.0670325446365704,0.116578899179988,0,0.596886240680743
"114","resists","hispanic",-0.0211779235862195,0.0467968294873433,0.0917201003858549,-0.112898023972074,0.0705421767996354,0,0.650872526390891
"115","unpleasant","african_american",0.0324580763903214,0.0343867801389672,0.0673968506166729,-0.0349387742263516,0.0998549270069943,0,0.345214887203914
"116","unpleasant","caucasian",0.0965241426602006,0.0443778913528779,0.0869790687614722,0.00954507389872843,0.183503211421673,1,0.0296263527174179
"117","unpleasant","hispanic",0.0288399133249186,0.0375295878071051,0.0735566404565595,-0.0447167271316409,0.102396553781478,0,0.442215112619785
